,logp,Tanimoto,Euclidean_distance,cut_off,novel_sim
43,4.8125294177827564,0.0967741935483871,0.20611495245257835,1.2074840528788613,0.0
44,4.696377049602557,0.13154533844189015,0.1503809827006229,1.323636421059061,0.0
45,5.6896341913844655,0.11684782608695653,0.11858526357531488,0.33037927927715227,0.11858526357531488
46,5.578791763501644,0.12440944881889765,0.1350997901089661,0.4412217071599738,0.1350997901089661
47,5.983471689154053,0.11978465679676985,0.12379579190868227,0.03654178150756504,0.12379579190868227
48,5.785233636146674,0.09624413145539906,0.11988497995253394,0.23477983451494389,0.11988497995253394
49,5.819862579667437,0.11395348837209306,0.20400273771674016,0.20015089099418049,0.20400273771674016
50,6.217378058538048,0.10538461538461537,0.09493340421694182,0.19736458787643052,0.09493340421694182
51,5.943920452521287,0.1124546553808948,0.07198811447434783,0.07609301814033032,0.07198811447434783
52,5.583216194365349,0.10673234811165844,0.07381718480301995,0.43679727629626885,0.07381718480301995
53,5.211276898226167,0.10714285714285714,0.14711051556851462,0.8087365724354507,0.0
54,6.2231852096129545,0.10416666666666667,0.06874411378525715,0.20317173895133678,0.06874411378525715
55,5.802382388860805,0.11926605504587155,0.10030545015681756,0.21763108180081314,0.10030545015681756
56,5.294317979651373,0.12007332722273145,0.1023224850693588,0.7256954910102449,0.0
57,5.422129833043253,0.10506329113924052,0.14058384188366602,0.5978836376183647,0.0
58,5.729330201207192,0.11022364217252396,0.09377443703220036,0.29068326945442546,0.09377443703220036
59,5.757429965746825,0.12096774193548387,0.5356638567883395,0.2625835049147929,0.5356638567883395
60,6.224323451175119,0.11707317073170732,0.06016143478765184,0.2043099805135009,0.06016143478765184
61,4.8568034634312,0.11704545454545455,0.15591048056755158,1.1632100072304175,0.0
62,5.110854013346368,0.13009922822491732,0.4928773311126252,0.9091594573152495,0.0
63,4.963181985936494,0.09982788296041308,0.19317154057780703,1.056831484725124,0.0
64,4.847663399280081,0.1088082901554404,0.7751040906660958,1.172350071381537,0.0
65,6.689904197807884,0.13320463320463322,0.08192829046135132,0.6698907271462664,0.0
66,4.729835705147912,0.12092130518234165,0.08592679741460016,1.2901777655137057,0.0
67,4.852631099007059,0.11838440111420613,0.19002054293087567,1.1673823716545586,0.0
68,6.036168708258398,0.09379128137384413,0.08827424902448128,0.016155237596779948,0.08827424902448128
69,6.113738483556881,0.08841843088418433,0.07666722659297821,0.09372501289526358,0.07666722659297821
70,5.298957411675447,0.11009933774834436,0.31683054885221323,0.7210560589861705,0.0
71,5.3061628104127445,0.1896067415730337,0.2692046781204463,0.7138506602488732,0.0
72,6.267462753251888,0.11839080459770115,0.09073728398628488,0.24744928259026988,0.09073728398628488
73,6.249099376175263,0.11122345803842264,0.07905677675876227,0.22908590551364494,0.07905677675876227
74,5.864522539578799,0.10554371002132196,0.15941061432387266,0.1554909310828183,0.15941061432387266
75,5.254696249804509,0.1062874251497006,0.1550844338590013,0.7653172208571091,0.0
76,6.915587625915762,0.11007462686567164,0.0580694632726614,0.8955741552541445,0.0
77,7.518100519519058,0.10509209100758396,0.051015512235790025,1.4980870488574398,0.0
78,5.871674113601039,0.12147777082028804,0.06942181486118344,0.14833935706057844,0.06942181486118344
79,5.902351463078567,0.11834319526627217,0.09766732341430508,0.11766200758305079,0.09766732341430508
80,5.868740882871381,0.16053019145802652,0.1152435528434906,0.15127258779023656,0.1152435528434906
81,5.8845395582999815,0.14027149321266968,0.13475098556870846,0.1354739123616362,0.13475098556870846
82,6.594998240852357,0.10704225352112676,0.2616905955674952,0.5749847701907393,0.0
83,6.115973424606429,0.12906976744186047,0.08356876744341328,0.09595995394481083,0.08356876744341328
84,6.357373179034102,0.13943661971830987,0.16736418480085502,0.3373597083724844,0.16736418480085502
85,4.884222730941798,0.13618157543391188,0.14779305944875318,1.1357907397198197,0.0
86,6.247439655858152,0.12300683371298406,0.2188513521128949,0.22742618519653401,0.2188513521128949
87,5.8605137077043405,0.10501930501930502,0.12143438293118315,0.1594997629572772,0.12143438293118315
88,6.089221322464192,0.1266025641025641,0.11629986851136867,0.06920785180257383,0.11629986851136867
89,5.922630948650694,0.13520097442143728,0.2464778925351459,0.0973825220109239,0.2464778925351459
90,6.110869267123197,0.13234253361641896,0.10405474278395968,0.09085579646157882,0.10405474278395968
91,5.036671978626872,0.1260593220338983,0.1279224687501399,0.9833414920347456,0.0
92,5.240870334591298,0.12980132450331125,0.1771478557492096,0.7791431360703198,0.0
93,6.560925568436263,0.13257142857142856,0.09545669106062406,0.5409120977746449,0.0
94,6.440044618872228,0.11702127659574467,0.1230808162178176,0.42003114821060983,0.1230808162178176
95,4.0229613719122685,0.12534059945504086,0.06338164261005858,1.9970520987493492,0.0
96,5.679289386326207,0.10120481927710843,0.3930984491479984,0.34072408433541046,0.3930984491479984
97,5.82674089487653,0.10044052863436123,0.1022522489359631,0.1932725757850875,0.1022522489359631
98,6.430104726402101,0.11864406779661014,0.08183536426884684,0.41009125574048344,0.08183536426884684
99,5.6799699946355044,0.12702702702702706,0.16957563493865846,0.3400434760261133,0.16957563493865846
100,5.708710312892497,0.11810344827586207,0.11125068127135944,0.311303157769121,0.11125068127135944
101,5.053860095562418,0.1170018281535649,0.12773357841149247,0.9661533750992,0.0
102,6.882795970831666,0.11633986928104575,0.07037349677812539,0.8627825001700486,0.0
103,4.679459605964875,0.10357142857142858,0.10901882188156023,1.3405538646967425,0.0
104,,0.1276595744680851,0.26925174911994393,,0.26925174911994393
105,5.540061685960011,0.12374886260236577,0.264413671805044,0.4799517847016066,0.264413671805044
106,6.3501566552024515,0.1445966514459665,0.15657680515050004,0.3301431845408338,0.15657680515050004
107,6.140330961191634,0.13399014778325122,0.08585587923031235,0.12031749053001661,0.08585587923031235
108,5.529806476608659,0.10511363636363637,0.11731072208268765,0.49020699405295876,0.11731072208268765
109,5.9127725497311125,0.1263001485884101,0.0928459933797093,0.10724092093050519,0.0928459933797093
110,6.409970913797653,0.11683168316831685,0.05713377776937278,0.3899574431360353,0.05713377776937278
111,5.763137270977548,0.1064453125,0.16660158098236288,0.2568761996840694,0.16660158098236288
112,6.924280335022695,0.11168384879725086,0.0946428816486033,0.9042668643610776,0.0
113,5.58767901522167,0.1366622864651774,0.10804983128559094,0.432334455439948,0.10804983128559094
114,5.723982343303026,0.10923076923076924,0.09177582176988572,0.2960311273585914,0.09177582176988572
115,5.705929933880888,0.12367149758454105,0.11453719870417195,0.3140835367807293,0.11453719870417195
116,5.511980803240097,0.09561304836895387,0.09268170862993218,0.5080326674215208,0.0
117,6.061840528324206,0.11455108359133127,0.07731623593018468,0.041827057662588096,0.07731623593018468
118,5.378860041524781,0.11746031746031745,0.09086706076316699,0.6411534291368364,0.0
119,5.386873562190652,0.10401891252955082,0.11026999608541514,0.6331399084709659,0.0
120,6.341600508423048,0.116751269035533,0.07821930314735702,0.3215870377614305,0.07821930314735702
121,5.659424165294237,0.10314465408805032,0.09191292206528703,0.3605893053673803,0.09191292206528703
122,,0.0975918884664132,0.12039840313189955,,0.12039840313189955
123,4.928274830277684,0.12989493791786055,0.11550282363977812,1.0917386403839338,0.0
124,5.643924821144368,0.1261180679785331,0.07476374469766177,0.37608864951724996,0.07476374469766177
125,5.0770713887019605,0.1122047244094488,0.06788353330803992,0.9429420819596572,0.0
126,4.685098302480925,0.1097560975609756,0.1200321830289137,1.334915168180693,0.0
127,5.133698586848364,0.11714589989350373,0.19340510261455848,0.8863148838132533,0.0
128,5.55898742743201,0.10188087774294673,0.08127113252623512,0.46102604322960783,0.08127113252623512
129,5.776681883458022,0.12378303198887344,0.12978373098635895,0.2433315872035955,0.12978373098635895
130,5.471247923950479,0.12106537530266345,0.1023265789605093,0.548765546711139,0.0
131,6.508654674385323,0.11036036036036036,0.1808558543935304,0.4886412037237049,0.1808558543935304
132,3.698369530551437,0.137524557956778,0.3905725320727423,2.3216439401101807,0.0
133,6.2860041093883545,0.10987654320987654,0.05972126294943609,0.2659906387267368,0.05972126294943609
134,5.0815436720509695,0.08455284552845528,0.1736755037162737,0.9384697986106483,0.0
135,4.511601374122159,0.12896405919661733,0.10396843352008836,1.508412096539459,0.0
136,6.242680359415384,0.11153846153846153,0.16147292241187328,0.22266688875376595,0.16147292241187328
137,5.241682092317286,0.1134020618556701,0.16898748444892675,0.7783313783443315,0.0
138,5.324478948454968,0.12265512265512266,0.3616081417027749,0.6955345222066498,0.0
139,5.696103835888913,0.1029517638588913,0.0960703296297901,0.32390963477270507,0.0960703296297901
140,7.0316446109833395,0.15198618307426598,0.2053974042327927,1.0116311403217217,0.0
141,5.910351938127437,0.12911084043848964,0.06975080061712717,0.10966153253418032,0.06975080061712717
142,5.580185307144589,0.11071428571428572,0.08968584930391674,0.4398281635170287,0.08968584930391674
143,5.618920567717942,0.10393258426966293,0.08935532367849061,0.4010929029436756,0.08935532367849061
144,4.553598326489094,0.12686567164179105,0.1156048247904836,1.4664151441725242,0.0
145,5.0136526041012885,0.12906846240179573,0.10821769461031512,1.0063608665603292,0.0
146,6.0050886658851415,0.11983471074380166,0.12897968428094922,0.014924804776476286,0.12897968428094922
147,7.060527780987041,0.11627906976744184,0.3313940594831126,1.040514310325423,0.0
148,6.288301584688505,0.11707317073170732,0.12784439394022687,0.26828811402688757,0.12784439394022687
149,6.199611935945147,0.11480601741884405,0.10604115393559548,0.1795984652835294,0.10604115393559548
150,6.178679528214606,0.09028960817717206,0.07607394539640422,0.15866605755298835,0.07607394539640422
151,5.726166799182072,0.11024643320363164,0.1120912620153426,0.293846671479546,0.1120912620153426
152,6.262602517499031,0.12306101344364012,0.09580784166106272,0.24258904683741367,0.09580784166106272
153,6.658788920398088,0.13604060913705585,0.07421043988015608,0.6387754497364702,0.0
154,4.38463360856256,0.12258064516129033,0.10953875530455116,1.6353798620990574,0.0
155,6.0840721464111365,0.11229135053110774,0.08351443438429568,0.06405867574951873,0.08351443438429568
156,5.591192183335915,0.10357470210815764,0.09256819058901787,0.4288212873257029,0.09256819058901787
157,6.354276123343768,0.12174643157010916,0.06561266051399252,0.33426265268214994,0.06561266051399252
158,5.694573535570892,0.12447257383966245,0.5364235334153775,0.325439935090726,0.5364235334153775
159,6.296879772411281,0.12298850574712646,0.16450590896999726,0.27686630174966353,0.16450590896999726
160,6.42993937321526,0.13648528099910795,0.1014305768559767,0.4099259025536419,0.1014305768559767
161,5.884730477445498,0.10428571428571427,0.12270090709099585,0.13528299321612014,0.12270090709099585
162,4.919379285024573,0.12093023255813952,0.16370270907029566,1.1006341856370447,0.0
163,6.767983081554395,0.12149532710280375,0.09247774892883023,0.7479696108927776,0.0
164,3.8042969607781183,0.1193058568329718,0.6054035780683351,2.2157165098834994,0.0
165,5.7038917353537,0.1264591439688716,0.12615184519150166,0.31612173530791754,0.12615184519150166
166,5.755864041608615,0.11163522012578617,0.07195497863332886,0.26414942905300265,0.07195497863332886
167,5.420125889049437,0.1134020618556701,0.0726558269500951,0.5998875816121805,0.0
168,5.627056277941962,0.13649025069637882,0.13993382529401846,0.39295719271965535,0.13993382529401846
169,4.593236461509537,0.11783238815374923,0.4722850164508678,1.4267770091520804,0.0
170,6.1775793587387895,0.13765182186234814,0.07982135342532584,0.15756588807717176,0.07982135342532584
171,6.520198018915052,0.12387096774193547,0.07846836653735341,0.5001845482534346,0.0
172,6.362539708432919,0.10028116213683223,0.06567637637161006,0.34252623777130164,0.06567637637161006
173,,0.1118421052631579,0.9745724307103364,,0.9745724307103364
174,5.553543251764284,0.13781512605042018,0.33828154665705945,0.4664702188973333,0.33828154665705945
175,6.235702577193326,0.11129848229342328,0.08592137833013004,0.21568910653170814,0.08592137833013004
176,2.2379440599356406,0.09700176366843033,0.2136225520644622,3.782069410725977,0.0
177,5.084576161812619,0.09895833333333333,0.08639789548550261,0.9354373088489991,0.0
178,5.8775239386141696,0.12211221122112212,0.0566071913775926,0.1424895320474482,0.0566071913775926
179,5.630963471424997,0.11480865224625625,0.07632794791319772,0.38904999923662054,0.07632794791319772
180,5.538305055493405,0.1112158341187559,0.13935374977250498,0.48170841516821294,0.13935374977250498
181,6.8656535075633265,0.11772853185595568,0.06722285738485942,0.8456400369017087,0.0
182,5.804413503903906,0.11630321910695746,0.07070441179267571,0.21559996675771131,0.07070441179267571
183,6.614949100694834,0.1776416539050536,0.08002323234481434,0.5949356300332163,0.0
184,6.4537276707871065,0.12545235223160436,0.08147378251078896,0.4337142001254888,0.08147378251078896
185,4.449910257838993,0.11979609175870858,0.23585912511831286,1.5701032128226249,0.0
186,6.8375288684271744,0.12284730195177955,0.15960421983981005,0.8175153977655567,0.0
187,5.695489112937814,0.12149532710280375,0.08225024158952211,0.3245243577238037,0.08225024158952211
188,5.815463136050822,0.11725452812202095,0.13974994263264856,0.2045503346107953,0.13974994263264856
189,6.357807950494702,0.12121212121212123,0.060268593011615565,0.3377944798330841,0.060268593011615565
190,6.42969560678648,0.1147811725846408,0.09028721718093513,0.4096821361248626,0.09028721718093513
191,6.0458324600081035,0.12085561497326205,0.10349489852946167,0.025818989346485743,0.10349489852946167
192,4.897968896095257,0.11505791505791504,0.15136387937146453,1.1220445745663605,0.0
193,5.9163678170634775,0.1100196463654224,0.11394816725767785,0.10364565359814026,0.11394816725767785
194,6.5310665311653056,0.13275109170305674,0.0625828479564103,0.5110530605036878,0.0
195,6.201215658703541,0.11776187378009108,0.09730006903439896,0.18120218804192323,0.09730006903439896
196,6.041625604507079,0.11014948859166013,0.07427110706878233,0.021612133845461123,0.07427110706878233
197,6.676696232631419,0.109375,0.08317674617725912,0.656682761969801,0.0
198,6.440981468252609,0.11553273427471115,0.0725404138967412,0.42096799759099124,0.0725404138967412
199,6.6321697474775885,0.12729948491537896,0.10169010996565113,0.6121562768159707,0.0
200,6.835330381970188,0.11582381729200653,0.09071152121588273,0.8153169113085701,0.0
201,6.8533037394266065,0.11372549019607844,0.08143207754483589,0.8332902687649888,0.0
202,5.634870457043344,0.13404507710557534,0.9528650986000982,0.38514301361827386,0.9528650986000982
203,5.576965366878384,0.11822125813449025,0.16950100598847054,0.44304810378323367,0.16950100598847054
204,6.0325216739824565,0.11315789473684212,0.08549113674914309,0.012508203320838795,0.08549113674914309
205,3.415619744263209,0.1130952380952381,0.15046947303167987,2.604393726398409,0.0
206,,0.1097560975609756,0.16179954751138548,,0.16179954751138548
207,4.913913651980829,0.117310443490701,0.3773809910175777,1.1060998186807884,0.0
208,4.958423683448528,0.10182119205298014,0.11161834206356196,1.06158978721309,0.0
209,5.251564066561608,0.13973799126637554,0.09364480469392712,0.7684494041000098,0.0
210,6.175686796440911,0.09559939301972686,0.05731164813399005,0.1556733257792935,0.05731164813399005
211,6.338579060422572,0.10606060606060606,0.09416608165988434,0.3185655897609543,0.09416608165988434
212,5.752704376179633,0.11198428290766207,0.08036202772039927,0.2673090944819849,0.08036202772039927
213,5.237430197769164,0.1102629346904156,0.15899502425071607,0.7825832728924533,0.0
214,6.142409250422992,0.12603648424543948,0.11812127404897466,0.12239577976137461,0.11812127404897466
215,5.521080965689562,0.08037383177570094,0.09165418947633927,0.4989325049720561,0.09165418947633927
216,5.874341793417476,0.11936936936936934,0.1831062510643051,0.14567167724414176,0.1831062510643051
217,5.1577657324484285,0.11566091954022988,0.17827352078437494,0.8622477382131892,0.0
218,5.553222341095863,0.10612597066436584,0.14312293646244725,0.4667911295657543,0.14312293646244725
219,2.3851102552873464,0.11385459533607682,0.1235040266017793,3.6349032153742713,0.0
220,,0.21238938053097345,0.1454471895290474,,0.1454471895290474
221,5.488866607925366,0.105,0.1555699768924135,0.5311468627362519,0.0
222,5.591040262673427,0.1276923076923077,0.12752063666463145,0.42897320798819116,0.12752063666463145
223,5.589318275564038,0.13976377952755906,0.07146785322361113,0.4306951950975799,0.07146785322361113
224,6.059683482516987,0.1254071661237785,0.1603413680553207,0.039670011855369225,0.1603413680553207
225,6.189898823193,0.11981020166073547,0.06834090493609271,0.1698853525313826,0.06834090493609271
226,5.598612681550415,0.1130876747141042,0.1122024293396786,0.4214007891112024,0.1122024293396786
227,6.367558944450956,0.12867647058823528,0.11079678064442287,0.34754547378933864,0.11079678064442287
228,5.541582082655264,0.10881542699724517,0.08964619604744542,0.47843138800635376,0.08964619604744542
229,6.6074171217576705,0.11555555555555555,0.10263919234451216,0.5874036510960527,0.0
230,6.54152880694356,0.11803588290840415,0.0747327240175057,0.5215153362819427,0.0
231,6.3218927517392896,0.12027027027027028,0.07721292831652111,0.3018792810776718,0.07721292831652111
232,6.477940355771827,0.10725552050473186,0.07356629768999619,0.4579268851102096,0.07356629768999619
233,5.580118806927099,0.11125485122897802,0.2591924212136037,0.4398946637345187,0.2591924212136037
234,6.388380431187565,0.12704523580365734,0.07616282545803371,0.36836696052594764,0.07616282545803371
235,6.554327528627707,0.1278295605858855,0.09203289623843147,0.534314057966089,0.0
236,6.364913996539638,0.12809917355371903,0.1505072478044492,0.3449005258780202,0.1505072478044492
237,5.2313233531553855,0.14091350826044705,0.08603282840666343,0.7886901175062322,0.0
238,6.059001926546763,0.11327831957989495,0.14806812555229412,0.038988455885145434,0.14806812555229412
239,4.516486065287905,0.10829493087557604,0.1868776181087103,1.5035274053737124,0.0
240,6.3556605989731345,0.10914760914760917,0.08950891114915836,0.3356471283115168,0.08950891114915836
241,0.3393411174444235,0.17537313432835822,0.22659276358788435,5.6806723532171945,0.0
242,4.8033827262972855,0.13090909090909092,0.11511477749119314,1.2166307443643323,0.0
243,3.7841584288859353,0.12311015118790496,0.21230788736964668,2.2358550417756824,0.0
244,5.023070851046868,0.11836734693877553,0.3373665675163193,0.9969426196147495,0.0
245,5.664268790591133,0.1102629346904156,0.08609734510226642,0.3557446800704849,0.08609734510226642
246,6.787477676980739,0.10957004160887657,0.07321648665417202,0.7674642063191213,0.0
247,3.65137058491936,0.09555555555555556,0.8499964512648156,2.3686428857422577,0.0
248,6.279390539808801,0.06288032454361055,0.07793932781850238,0.25937706914718284,0.07793932781850238
249,5.3046388935265805,0.09316770186335403,0.2239834288100029,0.7153745771350373,0.0
250,5.876379400124932,0.12032085561497324,0.09615313425083297,0.14363407053668542,0.09615313425083297
251,5.519918208497846,0.10517529215358933,0.08934028365004018,0.5000952621637715,0.0
252,5.862324754419628,0.11827956989247312,0.06616770482692745,0.15768871624198955,0.06616770482692745
253,5.855906731245497,0.08767123287671233,0.07773681997481792,0.16410673941612064,0.07773681997481792
254,5.457276510019161,0.12903225806451613,0.2710499520504503,0.5627369606424564,0.0
255,1.6550433918263592,0.08575380359612725,0.4754534328070666,4.364970078835259,0.0
256,5.8361007525878845,0.10698365527488857,0.10149900840543738,0.18391271807373322,0.10149900840543738
257,5.242101238029563,0.1248665955176094,0.10713931389269056,0.7779122326320547,0.0
258,4.051300256446381,0.1174812030075188,0.15707293948969198,1.9687132142152368,0.0
259,6.37351294498274,0.114010989010989,0.07557797500606135,0.35349947432112216,0.07557797500606135
260,5.751856191762526,0.12543153049482164,0.14384446454782718,0.2681572788990918,0.14384446454782718
261,5.763066967528293,0.1215780998389694,0.12926346453488807,0.25694650313332446,0.12926346453488807
262,6.408266417268535,0.11178247734138973,0.06568155715733898,0.3882529466069169,0.06568155715733898
263,5.7364385143370775,0.12105263157894736,0.10534145431672952,0.2835749563245402,0.10534145431672952
264,6.164139200968196,0.11977030352748155,0.8098562092201969,0.1441257303065786,0.8098562092201969
265,6.158413126205633,0.11678115799803727,0.09633107680996944,0.13839965554401523,0.09633107680996944
266,5.4649272641131805,0.13119533527696792,0.2997049836011623,0.5550862065484372,0.0
267,6.726303723627155,0.1514476614699332,0.11492596354502466,0.7062902529655375,0.0
268,6.8355866128506175,0.11774461028192372,0.058648216094278637,0.8155731421889998,0.0
269,6.646479471929892,0.1416539050535988,0.12222912680978558,0.6264660012682741,0.0
270,6.579522980633218,0.1271551724137931,0.1318351064495975,0.5595095099716003,0.0
271,5.820442568938748,0.12369172216936253,0.1789384441015984,0.19957090172287018,0.1789384441015984
272,5.985562665215148,0.12146892655367232,0.08323000328425592,0.034450805446470056,0.08323000328425592
273,5.829332748547706,0.1172566371681416,0.07344107187538168,0.19068072211391218,0.07344107187538168
274,4.964686778616097,0.12208067940552016,0.17830863348649684,1.0553266920455204,0.0
275,6.054699781836653,0.11634103019538188,0.10605446936335608,0.034686311175034845,0.10605446936335608
276,5.830948434162903,0.09657594381035996,0.11330367571853507,0.18906503649871453,0.11330367571853507
277,5.552564933413542,0.10744810744810744,0.12647347927023792,0.46744853724807545,0.12647347927023792
278,5.163781355177331,0.14648212226066898,0.09856705191270347,0.8562321154842865,0.0
279,4.844956947519816,0.11403508771929825,0.2255243751818995,1.1750565231418015,0.0
280,6.231722291586268,0.1088314005352364,0.06528454497422925,0.21170882092464982,0.06528454497422925
281,5.407289163672521,0.13108108108108107,0.15462137785892993,0.6127243069890964,0.0
282,4.345013912114305,0.1218181818181818,0.1297483012703656,1.674999558547313,0.0
283,,0.11582381729200653,0.2843862021502442,,0.2843862021502442
284,5.573776517517652,0.12220309810671255,0.0894687137525894,0.4462369531439654,0.0894687137525894
285,6.409036075877856,0.12993039443155452,0.14528277366897913,0.38902260521623866,0.14528277366897913
286,4.391258019028128,0.13054830287206268,0.14177879360708073,1.6287554516334897,0.0
287,1.5386592688334082,0.10834236186348864,0.11409976426988702,4.48135420182821,0.0
288,,0.09825033647375504,0.12208931443797708,,0.12208931443797708
289,4.900001044867238,0.1062937062937063,0.18943125161016566,1.1200124257943793,0.0
290,6.993866550998801,0.12785862785862787,0.053408729368408125,0.9738530803371832,0.0
291,4.783659032321868,0.15164835164835164,0.0947328982251318,1.2363544383397498,0.0
292,5.013125856735402,0.11680672268907565,0.13519763663715348,1.0068876139262155,0.0
293,5.934861576039956,0.09714285714285714,0.06485610473326986,0.08515189462166184,0.06485610473326986
294,6.869395459153832,0.13114754098360654,0.08625130854016469,0.8493819884922145,0.0
295,5.794205702435647,0.13034188034188035,0.1234745491172496,0.22580776822597048,0.1234745491172496
296,5.803672906648247,0.10602094240837696,0.08049026297215288,0.21634056401337087,0.08049026297215288
297,6.652547753852798,0.1044613710554951,0.06285532903193365,0.6325342831911804,0.0
298,5.586706563928045,0.1109350237717908,0.145853877459698,0.43330690673357264,0.145853877459698
299,6.287454947122487,0.1044776119402985,0.10740230659341687,0.2674414764608697,0.10740230659341687
300,5.157949400577668,0.1138353765323993,0.6884279190841099,0.8620640700839495,0.0
301,7.123395953981436,0.10022026431718062,0.07030974253978478,1.1033824833198187,0.0
302,5.500143712171051,0.10826771653543307,0.6746151624075286,0.5198697584905672,0.0
303,5.958711060291496,0.1099246231155779,0.5114403320720703,0.06130241037012141,0.5114403320720703
304,6.144729177366376,0.14543630892678033,0.08372567183153591,0.12471570670475796,0.08372567183153591
305,6.126674842086892,0.14111261872455902,0.0877012425599747,0.10666137142527443,0.0877012425599747
306,6.003737549756537,0.09282178217821782,0.09968818532512157,0.016275920905080454,0.09968818532512157
307,4.809616345408397,0.09988109393579073,0.10556616612820884,1.2103971252532206,0.0
308,4.421898337810273,0.07900207900207902,0.2261143025888731,1.598115132851345,0.0
309,6.693295291163483,0.10964912280701754,0.060819988464880986,0.6732818205018649,0.0
310,3.4659552537405496,0.13666666666666666,0.10918935421266722,2.554058216921068,0.0
311,6.530763772848164,0.10855263157894736,0.08011883546150994,0.5107503021865458,0.0
312,6.105469432311724,0.10926365795724466,0.09427211135874301,0.08545596165010583,0.09427211135874301
313,5.233167191721813,0.1263157894736842,0.1443070223101687,0.7868462789398043,0.0
314,5.4748609295058115,0.10630841121495327,0.08841410905279136,0.5451525411558062,0.0
315,6.136460809972848,0.11234396671289876,0.08738352322501126,0.11644733931123064,0.08738352322501126
316,6.1486989103497365,0.13578680203045684,0.06387347533215962,0.12868543968811874,0.06387347533215962
317,6.202507986444582,0.11282051282051282,0.15040262783471353,0.18249451578296405,0.15040262783471353
318,,0.09617755856966707,0.20495376109929656,,0.20495376109929656
319,4.932431993675474,0.11307420494699645,0.10061059564390328,1.087581476986144,0.0
320,5.034769181523098,0.12231930103256553,0.11932658756268524,0.98524428913852,0.0
