,0
1740,439.21222
1741,278.56656
1742,170.30228
1743,258.2318
1744,96.83099
1745,257.03314
1746,441.7354
1747,266.64694
1748,-59.616135
1749,294.26398
1750,592.5209
1751,678.5225
1752,783.5259
1753,186.63683999999998
1754,654.95557
1755,273.36157000000003
1756,316.86847
1757,1121.5049
1758,1138.7495
1759,525.1091299999999
1760,447.02847
1761,455.73715
1762,227.66315
1763,406.90778
1764,410.3084
1765,461.5878
1766,656.37085
1767,116.255554
1768,377.4574
1769,72.04178
1770,312.4828
1771,351.69455
1772,318.22747999999996
1773,182.17858999999999
1774,560.8324
1775,322.6433
1776,330.61078
1777,521.57495
1778,403.65927
1779,188.39362
1780,117.90839
1781,525.5671
1782,250.47089
1783,133.94705
1784,665.40765
1785,281.2838
1786,-3.0598755
1787,236.99835
1788,74.32961999999999
1789,324.7904
1790,100.21329
1791,257.66452000000004
1792,245.62103
1793,340.89117000000005
1794,69.2587
1795,426.6151
1796,80.3069
1797,289.5366
1798,400.68273999999997
1799,296.2586
1800,765.6288
1801,706.8553
1802,249.9118
1803,826.9331
1804,359.80273
1805,67.95015
1806,527.76306
1807,437.0681
1808,186.03118999999998
1809,276.7234
1810,220.85168
1811,515.187
1812,392.75662
1813,299.34485
1814,109.87753000000001
1815,127.96600000000001
1816,159.37112
1817,279.65875
1818,677.4730000000001
1819,637.3161
1820,593.91895
1821,479.83887000000004
1822,356.47116
1823,275.47815
1824,40.16098
1825,356.75403
1826,137.0877
1827,556.6791400000001
1828,563.6564
1829,-47.937912
1830,129.32613999999998
1831,542.4464
1832,117.15093999999999
1833,622.5782
1834,271.0109
1835,611.3955
1836,434.86978
1837,172.92184
1838,254.72678
1839,176.16318
1840,217.14343
1841,403.2088
1842,199.90536
1843,530.3326
1844,248.54745
1845,355.4586
1846,682.9109
1847,397.0276
1848,682.4059
1849,553.3962
1850,1040.0981
1851,886.83136
1852,121.52411000000001
1853,421.02417
1854,324.65585
1855,269.34308
1856,486.7538
1857,738.6472
1858,573.7231
1859,105.6308
1860,70.01959000000001
1861,256.7081
1862,745.5422
1863,358.84045
1864,544.9007
1865,377.16412
1866,628.86194
1867,675.5268599999999
1868,592.66125
1869,288.4984
1870,532.3575400000001
1871,279.7354
1872,371.9558
1873,378.55145
1874,349.15436
1875,445.02878
1876,327.5725
1877,70.76760999999999
1878,305.3122
1879,429.98212
1880,206.67245
1881,253.2377
1882,489.54107999999997
1883,352.6352
1884,267.92734
1885,130.19711
1886,297.75656000000004
1887,361.65094
1888,284.08154
1889,225.26495
1890,1125.0474
1891,440.14495999999997
1892,404.4516
1893,296.93176
1894,191.69946000000002
1895,678.3680400000001
1896,528.91345
1897,496.9565
1898,268.49374
1899,39.167664
1900,236.88351
1901,711.86
1902,478.46014
1903,539.2398
1904,299.8526
1905,243.25879
1906,409.7745
1907,379.68866
1908,460.2862
1909,489.70032000000003
1910,-20.19603
1911,425.66443
1912,495.86945
1913,762.4448
1914,493.73465
1915,314.80756
1916,632.47144
1917,284.73123
1918,179.1995
1919,368.70642000000004
1920,99.39545
1921,288.32397000000003
1922,170.04523
1923,391.66107
1924,658.6968
1925,731.7412
1926,267.18936
1927,364.7358
1928,437.99768
1929,455.1091
1930,483.6905
1931,478.0188
1932,481.56212999999997
1933,645.3811
1934,580.7278
1935,145.76123
1936,509.79694000000006
1937,828.8696
1938,114.49203500000002
1939,-100.79987
1940,637.41907
1941,397.7247
1942,511.25818
1943,353.05316
1944,231.20306000000002
1945,159.00699
1946,362.3264
1947,413.80316
1948,598.4757
1949,636.29443
1950,711.37427
1951,655.4789999999999
1952,745.24365
1953,686.6311599999999
1954,215.10025
1955,208.73706
1956,297.21207000000004
1957,643.5717
1958,-60.428740000000005
1959,593.15027
1960,562.76605
1961,307.76514
1962,757.5164
1963,480.3377
1964,346.0177
1965,65.09961
1966,580.1866
1967,-147.68601999999998
1968,445.62177
1969,164.99896
1970,28.521942
1971,609.23376
1972,124.30646000000002
1973,1002.2186
1974,768.0515
1975,233.19457999999997
1976,203.9241
1977,431.60394
1978,563.5012
1979,151.33408
1980,584.5161
1981,68.45611600000001
1982,621.15405
1983,-41.664566
1984,239.50385
1985,321.6532
1986,111.29562
1987,643.6667
1988,190.70895
1989,730.5851
1990,45.008575
1991,924.0458
1992,281.25366
1993,653.70215
1994,315.4131
1995,628.46655
1996,347.81552
1997,678.25415
1998,588.1687
1999,440.12762000000004
2000,512.4018599999999
2001,414.1765
2002,355.9793
2003,-2.7564087
2004,379.69622999999996
2005,45.777664
2006,679.1475
2007,507.8871
2008,461.26135
2009,141.26123
2010,326.51617000000005
2011,299.66582999999997
2012,465.62555
2013,383.66803
2014,291.8454
2015,104.635345
2016,539.02295
2017,34.04483
2018,325.37807999999995
2019,194.62402
2020,283.38732999999996
2021,411.20288
2022,471.56656
2023,254.69952
2024,581.10974
2025,605.1674
2026,281.8102
2027,245.55774
2028,51.616913000000004
2029,645.16125
2030,270.48172
2031,426.37796
2032,188.30942
2033,218.83289
2034,161.21442
2035,467.9333
2036,391.40198
2037,297.80862
2038,577.7297
2039,237.32307000000003
2040,313.79816
2041,350.77213
2042,127.71161000000001
2043,293.10677999999996
2044,-130.28339
2045,738.6492
2046,316.24408
2047,138.87476
2048,61.510254
2049,455.92605999999995
2050,408.57883
2051,390.75982999999997
2052,143.32825
2053,152.92266999999998
2054,271.31137
2055,413.3494
2056,104.434814
2057,233.1366
2058,396.84573
2059,247.91406
2060,334.67602999999997
2061,182.58154
2062,211.62832999999998
2063,9.738892
2064,222.70505
2065,162.64716
2066,625.9673
2067,179.05911
2068,448.88217000000003
2069,553.6638
2070,888.9352
2071,356.13922
2072,184.74298000000002
2073,240.4429
2074,87.07175
2075,18.182922
2076,483.89245999999997
2077,362.61107999999996
2078,295.22327
2079,305.82403999999997
2080,334.20956
2081,686.2893
2082,739.8717
2083,380.72372
2084,357.17492999999996
2085,202.29156
2086,351.12082000000004
2087,485.71744
2088,162.67627
2089,283.79016
2090,174.16125
2091,264.98242
2092,242.88824
2093,659.5344
2094,129.51276000000001
2095,368.83423
2096,351.57642000000004
2097,533.4696700000001
2098,435.53986
2099,512.73047
2100,271.8618
2101,299.76276
2102,51.989227
2103,414.10422
2104,665.7906
2105,306.2274
2106,142.79178000000002
2107,677.14655
2108,375.13192999999995
2109,171.10297
2110,113.4332
2111,538.67114
2112,563.15857
2113,354.58875
2114,323.2452
2115,401.78674
2116,385.20148
2117,287.17852999999997
2118,186.18481
2119,383.5672
2120,372.69308
2121,289.96918
2122,244.4897
2123,208.98111
2124,201.84161
2125,318.28937
2126,648.41003
2127,153.72
2128,214.32271
2129,532.327
2130,175.38617
2131,454.39447
2132,384.9867
2133,113.32893
2134,10.553131
2135,280.25006
2136,565.0431
2137,498.07184000000007
2138,735.9967
2139,933.71704
2140,422.72832999999997
2141,210.07363999999998
2142,764.4358
2143,275.44354
2144,203.0292
2145,300.4168
2146,875.7233
2147,308.62772
2148,103.31995
2149,229.35266000000001
2150,459.47765999999996
2151,433.045
2152,307.2295
2153,206.62683
2154,566.9132
2155,51.828185999999995
2156,219.26822
2157,371.41425
2158,507.3264
2159,25.190185999999997
2160,287.26538
2161,440.9439
2162,313.39685
2163,399.71747
2164,311.55475
2165,396.42188
2166,494.11963
2167,72.40045
2168,560.8152
2169,171.35208
2170,283.35315
2171,55.66574
2172,1029.068
2173,236.888
2174,170.7276
2175,551.5081
2176,53.493774
2177,86.26904
2178,128.04504
2179,629.7164
2180,222.50659
2181,249.1806
2182,184.71158
2183,-98.14072
2184,414.6046
2185,302.30304
2186,447.97515999999996
2187,311.1486
2188,530.7612
2189,352.88662999999997
2190,348.36575
2191,250.56637999999998
2192,335.86562999999995
2193,931.4009
2194,549.8046
2195,668.1709599999999
2196,638.68884
2197,373.4809
2198,595.59644
2199,815.6342
2200,673.18805
2201,585.83435
2202,384.03162000000003
2203,469.85195999999996
2204,361.57742
2205,177.80415
2206,306.8024
2207,170.01672
2208,323.45648
2209,301.61295
2210,64.56012
2211,-3.2893065999999997
2212,362.55792
2213,480.27245999999997
2214,812.9546
2215,673.90076
2216,190.06195
2217,729.8025
2218,280.08655
2219,62.241640000000004
2220,261.9829
2221,167.3052
2222,306.0033
2223,252.77032000000003
2224,324.0926
2225,490.62102999999996
2226,208.76016
2227,409.6785
2228,464.37723
2229,249.67252000000002
2230,348.73877000000005
2231,748.94556
2232,350.33115
2233,401.2357
2234,201.89288
2235,118.05621000000001
2236,394.10687
2237,472.76552999999996
2238,658.46643
2239,270.2448
2240,237.23132
2241,400.69916
2242,133.86282
2243,687.29333
2244,292.19342
2245,638.2783
2246,342.07662999999997
2247,159.5383
2248,485.29434000000003
2249,332.68768
2250,297.92902000000004
2251,629.3346
2252,-39.166794
2253,609.63257
2254,185.82318
2255,495.55435
2256,126.82013
2257,368.03766
2258,61.618942000000004
2259,279.92447000000004
2260,260.85843
2261,312.4325
2262,393.9879
2263,711.4165
2264,31.042694
2265,530.0885
2266,70.94147
2267,1225.9071
2268,-52.718093999999994
2269,160.18549
2270,142.22116
2271,180.75723
2272,496.79974000000004
2273,494.9218
2274,223.9751
2275,178.53455
2276,387.9276
2277,203.50357
2278,507.43255999999997
2279,262.68973
2280,543.8406
2281,491.4525
2282,68.03591999999999
2283,23.644028
2284,557.2946
2285,83.54944
2286,40.677795
2287,990.92847
2288,520.3433
2289,1136.938
2290,113.32416
2291,16.72168
2292,453.52145
2293,454.76665999999994
2294,352.60336
2295,383.96582
2296,544.4523
2297,240.92553999999998
2298,457.72545999999994
2299,419.39685
2300,755.8376
2301,103.834595
2302,54.681396
2303,280.2575
2304,456.44403
2305,478.1784
2306,171.6642
2307,673.7296
2308,371.1919
2309,422.41183
2310,567.6723
2311,447.75957999999997
2312,300.85895
2313,684.64856
2314,69.93021
2315,-7.2840576
2316,373.85382000000004
2317,1131.4001
2318,216.98276
2319,150.8588
2320,640.4506
2321,439.56284000000005
2322,329.88208
2323,58.309509999999996
2324,665.71063
2325,276.84906
2326,600.5777
2327,750.6763
2328,898.4756
2329,187.15631000000002
2330,266.5177
2331,539.5531
2332,532.5509599999999
2333,515.08057
2334,346.62628
2335,503.50427
2336,84.696045
2337,404.9453
2338,199.12146
2339,33.55258
2340,303.0051
2341,949.9432400000001
2342,72.57547
2343,173.09198
2344,464.60834000000006
2345,611.5751
2346,207.21143
2347,505.56800000000004
2348,-33.159009999999995
2349,327.69800000000004
2350,142.43713
2351,430.20178
2352,252.7604
2353,423.91995
2354,243.92087
2355,504.81195
2356,673.7483
2357,386.1584
2358,324.00982999999997
2359,349.41832999999997
2360,-1.7680359
2361,96.70163000000001
2362,461.92548
2363,353.47037
2364,775.8251
2365,568.97943
2366,102.47225999999999
2367,349.57135
2368,452.38586
2369,628.6105
2370,247.58289
2371,344.3073
2372,420.04028
2373,600.4973
2374,616.65845
2375,225.49875
2376,287.32977
2377,328.16397
2378,95.168915
2379,61.438019999999995
2380,90.64407
2381,376.0558
2382,-131.4863
2383,689.8458
2384,518.9249
2385,376.14062
2386,238.27466
2387,33.90741
2388,251.37775
2389,255.51166
2390,392.4196
2391,435.5027
2392,204.22812
2393,519.8836
2394,307.72485
2395,602.8307
2396,32.17157
2397,332.11242999999996
2398,417.25476000000003
2399,515.72815
2400,144.77301
2401,507.29224000000005
2402,29.263214
2403,535.76404
2404,416.05798
2405,538.86194
2406,225.30261000000002
2407,107.02783000000001
2408,384.899
2409,336.45453
2410,273.14566
2411,404.08255
2412,184.86732
2413,259.54437
2414,603.4665
2415,41.927704
2416,234.94567999999998
2417,609.98267
2418,244.11937999999998
2419,578.3556
2420,182.28136999999998
2421,787.4694
2422,471.75293
2423,450.30697999999995
2424,388.72064
2425,273.59216000000004
2426,201.94159
2427,334.90792999999996
2428,604.4737
2429,905.9183
2430,1041.6304
2431,415.05408
2432,831.19934
2433,138.36343
2434,385.2281
2435,734.9356700000001
2436,711.8965
2437,702.0808
2438,471.39
2439,152.87368999999998
2440,142.97803000000002
2441,651.271
2442,224.3086
2443,165.03282
2444,377.72832999999997
2445,509.61517000000003
2446,553.63605
2447,913.2952
2448,241.16852000000003
2449,580.9697
2450,164.48288
2451,388.3645
2452,620.02954
2453,490.21146
2454,655.21497
2455,332.58513999999997
2456,247.40527000000003
2457,520.2239400000001
2458,394.66754
2459,85.07641600000001
2460,381.50992
2461,430.85947000000004
2462,683.8906
2463,261.59722999999997
2464,408.1891
2465,179.98431000000002
2466,403.45428
2467,266.27106000000003
2468,27.528534000000004
2469,500.07568
2470,352.87457
2471,153.64816000000002
2472,520.84607
2473,199.77071999999998
2474,283.44907
2475,544.9955
2476,790.9739999999999
2477,195.08844
2478,509.86377000000005
2479,315.2676
2480,-49.554153
2481,159.17061999999999
2482,149.97052
2483,321.00378
2484,277.9109
2485,315.5428
2486,400.01407
2487,185.72473
2488,388.68634
2489,41.16455
2490,635.0355
2491,594.0978
2492,416.42224
2493,385.1077
2494,487.0124
2495,307.909
2496,120.75899
2497,32.420790000000004
2498,350.12462999999997
2499,481.14
2500,618.22766
2501,305.67474
2502,-10.007568
2503,366.9689
2504,732.20325
2505,471.5618
2506,747.1598
2507,1024.9592
2508,251.64827999999997
2509,463.59753
2510,178.23846
2511,61.744811999999996
2512,411.64496
2513,73.730774
2514,267.04364
2515,869.3321
2516,115.30081000000001
2517,243.2168
2518,170.96863000000002
2519,388.81237999999996
2520,230.9271
2521,294.06152000000003
2522,687.7328
2523,277.18005
2524,123.36005
2525,587.9222
2526,858.0803
2527,431.48392
2528,412.27603
2529,28.495941
2530,312.99454
2531,-46.705093
2532,216.70852999999997
2533,310.8948
2534,522.1196
2535,339.6458
2536,386.11627000000004
2537,265.9546
2538,178.04869
2539,111.07031
2540,691.6907
2541,115.21625
2542,285.4878
2543,365.91785
2544,258.1458
2545,108.52838
2546,544.7218
2547,647.7566
2548,356.43225
2549,-37.990417
2550,33.099000000000004
2551,1010.5746
2552,125.47931000000001
2553,507.36334000000005
2554,430.81445
2555,446.53564000000006
2556,291.3233
2557,-46.21202
2558,529.34
2559,801.78766
2560,754.5475
2561,414.71143
2562,303.49756
2563,818.7118
2564,743.2373
2565,513.6639
2566,530.1314
2567,84.30466
2568,176.5491
2569,-42.32338
2570,571.3829
2571,409.78168
2572,401.81726000000003
2573,934.18933
2574,708.82227
2575,589.7119
2576,527.31195
2577,528.75977
2578,551.3179299999999
2579,370.93847999999997
2580,285.25604
2581,370.58356000000003
2582,521.90283
2583,408.78528
2584,339.20102
2585,548.40375
2586,317.0478
2587,709.6105299999999
2588,-24.096252
2589,426.64557
2590,535.81696
2591,336.82903999999996
2592,638.3236
2593,462.56005999999996
2594,314.15765
2595,105.51056000000001
2596,20.627654999999997
2597,395.2081
2598,773.2237
2599,860.93604
2600,362.26697
2601,240.43579
2602,344.81323
2603,400.1236
2604,539.28925
2605,286.32993
2606,596.61255
2607,421.1635
2608,208.17203
2609,396.80713
2610,693.61707
2611,539.95514
2612,119.43695
2613,37.68741
2614,324.55664
2615,677.4935
2616,398.89508
2617,464.06055
2618,208.20096
2619,499.09045
2620,478.29202000000004
2621,390.7854
2622,861.8299
2623,555.6008
2624,572.20245
2625,446.1484
2626,324.81055
2627,173.90051
2628,350.38437000000005
2629,400.14307
2630,291.78522000000004
2631,262.0653
2632,236.26715
2633,180.79172
2634,611.2239
2635,171.40723
2636,213.33856
2637,427.05872
2638,69.62244
2639,364.34213
2640,537.8512599999999
2641,806.61945
2642,358.84485
2643,430.1799
2644,218.47742000000002
2645,618.4867
2646,2.249298
2647,94.3607
2648,378.12282999999996
2649,220.19284
2650,450.9185
2651,862.0893599999999
2652,409.02307
2653,601.0803
2654,196.40134
2655,410.579
2656,385.64725
2657,143.27368
2658,279.61856
2659,376.14856000000003
2660,152.93561
2661,277.80252
2662,847.6809699999999
2663,384.16643999999997
2664,165.55789
2665,890.2944
2666,651.8846
2667,630.4866
2668,508.86194000000006
2669,312.8698
2670,1289.4277
2671,616.9696
2672,672.7534
2673,553.0311
2674,187.945
2675,435.1329
2676,944.9514
2677,583.71375
2678,398.1853
2679,303.60143999999997
2680,502.03198
2681,-8.747147
2682,664.9067
2683,330.94097999999997
2684,230.28357000000003
2685,740.8406
2686,759.5481
2687,581.2064
2688,207.58678999999998
2689,474.4496
2690,223.94237999999999
2691,260.78677000000005
2692,256.3512
2693,87.989075
2694,196.26898
2695,159.42016999999998
2696,803.48376
2697,526.84705
2698,164.43774
2699,586.8845
2700,682.01984
2701,397.83893
2702,694.4939999999999
2703,240.11722000000003
2704,647.6854
2705,388.3556
2706,221.73584
2707,355.66418
2708,153.759
2709,55.793457
2710,-58.932373
2711,903.8036
2712,220.33178999999998
2713,256.31976000000003
2714,688.6937
2715,243.17584
2716,23.31604
2717,422.76995999999997
2718,101.28716999999999
2719,529.77637
2720,303.62344
2721,341.16437
2722,509.0224
2723,502.31976
2724,828.2499
2725,1036.1963
2726,618.9359
2727,494.4262
2728,229.25995
2729,474.98825
2730,323.7619
2731,138.7352
2732,352.50568
2733,382.10587000000004
2734,585.3240400000001
2735,248.74642999999998
2736,484.73938
2737,206.40884
2738,317.63196
2739,343.65985
2740,237.67327999999998
2741,331.91605
2742,395.48868
2743,350.76202
2744,252.3623
2745,334.59497000000005
2746,-77.77075
2747,599.469
2748,480.25854000000004
2749,867.13025
2750,-76.88071
2751,608.81146
2752,426.37897000000004
2753,262.86252
2754,-137.44507
2755,307.995
2756,353.99594
2757,-10.987686
2758,445.05742999999995
2759,196.80417
2760,1002.71796
2761,459.42953
2762,237.3576
2763,15.686401000000002
2764,563.76013
2765,523.2558
2766,731.3065
2767,173.26349
2768,308.4715
2769,517.156
2770,282.88903999999997
2771,12.047791
2772,358.8349
2773,222.5209
2774,398.3774
2775,986.45325
2776,107.39236499999998
2777,230.6706
2778,1.6290588
2779,225.78168
2780,808.3230599999999
2781,430.68744000000004
2782,319.41495
2783,345.65668
2784,280.31857
2785,205.99603000000002
2786,266.27124
2787,337.35400000000004
2788,134.35308999999998
2789,404.36215
2790,182.07568
2791,32.173676
2792,329.25467000000003
2793,197.12372
2794,172.3984
2795,259.46924
2796,56.917816
2797,236.0896
2798,838.3634
2799,631.9315
2800,220.00955
2801,320.46967
2802,391.39435
2803,238.21085
2804,300.71725
2805,470.63135
2806,922.27954
2807,255.00546
2808,233.33053999999998
2809,89.65884399999999
2810,232.21875
2811,711.2864
2812,565.8087
2813,501.98114000000004
2814,197.81006000000002
2815,222.04332999999997
2816,733.73755
2817,85.52963000000001
2818,607.9782
2819,878.99854
2820,359.33005
2821,49.669678000000005
2822,492.42383
2823,157.0939
2824,131.36758
2825,367.34337999999997
2826,260.8955
2827,239.75017999999997
2828,441.67642
2829,112.13248
2830,800.4558
2831,363.9676
2832,281.33263999999997
2833,231.93805
2834,451.19342
2835,462.69885
2836,392.47927999999996
2837,215.82897999999997
2838,505.222
2839,442.18292
2840,285.77075
2841,381.18976000000004
2842,245.14355
2843,398.936
2844,452.6104
2845,387.5099
2846,455.87415
2847,363.12436
2848,635.8794
2849,271.5777
2850,129.44144
2851,487.0229
2852,339.09943
2853,382.1184
2854,857.91785
2855,479.88785
2856,188.35446000000002
2857,99.297485
2858,339.61487
2859,320.08453
2860,347.47504
2861,345.26166
2862,246.04254
2863,578.5531
2864,182.51245
2865,554.8352
2866,342.63922
2867,586.63855
2868,439.8595
2869,263.8365
2870,348.01465
2871,-98.73382600000001
2872,33.450226
2873,135.85995
2874,415.93773999999996
2875,91.16913000000001
2876,512.5038
2877,1122.5895
2878,435.1463
2879,199.14061999999998
2880,472.7284
2881,598.8326400000001
2882,514.44165
2883,281.2514
2884,594.56506
2885,977.3045699999999
2886,158.10068
2887,114.18451
2888,210.9903
2889,459.73798
2890,274.16544
2891,200.8125
2892,315.7097
2893,398.04175
2894,183.72269
2895,377.7988
2896,185.39633
2897,656.4102
2898,408.94806
2899,599.3126
2900,837.0017
2901,646.1937
2902,183.76263
2903,392.7296
2904,321.4392
2905,738.5604
2906,467.74542
2907,582.143
2908,584.2465
2909,359.7421
2910,17.480347000000002
2911,224.22089
2912,252.4779
2913,310.8478
2914,533.2374
2915,272.86752
2916,582.86035
2917,239.75243999999998
2918,478.60184000000004
2919,141.53521999999998
2920,213.3443
2921,110.02026000000001
2922,751.5324
2923,450.02792
2924,310.05728
2925,125.51251
2926,564.17706
2927,198.81577
2928,289.88052000000005
2929,487.46475
2930,413.35376
2931,28.913086
2932,151.07742
2933,477.58508
2934,478.01044
2935,431.41625999999997
2936,265.2857
2937,417.4143
2938,484.0426
2939,365.91412
2940,118.20877
2941,1058.2701
2942,481.74133
2943,367.33664
2944,1021.41675
2945,212.82147
2946,-66.52434000000001
2947,357.42492999999996
2948,363.27213
2949,151.22705
2950,605.40027
2951,414.79992999999996
2952,470.35504000000003
2953,-117.31346
2954,425.59058
2955,454.1178
2956,361.24506
2957,445.2259
2958,529.3778
2959,282.01837
2960,250.75983
2961,148.80219
2962,373.40826
2963,412.0133
2964,152.6087
2965,196.72118
2966,690.22815
2967,688.1986
2968,1233.5710000000001
2969,744.95734
2970,356.37695
2971,194.96268
2972,521.102
2973,639.6413
2974,181.07608000000002
2975,858.27954
2976,521.0615
2977,550.6731
2978,336.1279
2979,255.05435
2980,275.75174
2981,207.93634
2982,687.26855
2983,99.871796
2984,285.81964
2985,216.55829
2986,242.91464
2987,485.59795999999994
2988,394.7132
2989,174.04183999999998
2990,247.41205
2991,297.56012000000004
2992,465.12784000000005
2993,812.87085
2994,465.12582000000003
2995,377.02637000000004
2996,296.11823
2997,424.1042
2998,55.307343
2999,154.81566999999998
3000,592.84424
3001,306.25293
3002,243.98041
3003,504.88522
3004,679.5746
3005,754.44073
3006,134.76038
3007,152.04297
3008,503.6382
3009,161.15617
3010,703.06287
3011,504.52762
3012,32.35367
3013,689.8077
3014,306.5905
3015,274.8245
3016,654.24054
3017,607.3371
3018,172.81076000000002
3019,32.138915999999995
3020,53.69986
3021,612.7896
3022,532.3197
3023,261.9925
3024,445.86987
3025,972.69415
3026,191.08618
3027,384.72546
3028,340.86334
3029,435.9371
3030,809.8438
3031,693.2649
3032,1171.2778
3033,280.61932
3034,318.6289
3035,436.3109
3036,663.6607
3037,387.48593
3038,996.8548599999999
3039,104.56845
3040,349.87076
3041,218.75732000000002
3042,228.3284
3043,316.12323
3044,517.1547
3045,291.93573
3046,782.21545
3047,479.7243
3048,576.9022
3049,453.97235
3050,95.34985
3051,628.2066
3052,660.5127
3053,658.0071
3054,-75.369446
3055,12.334014999999999
3056,494.97635
3057,411.82166
3058,106.18756
3059,419.49237
3060,812.42957
3061,122.88608
3062,894.82355
3063,350.45126
3064,220.68722999999997
3065,881.6428
3066,568.1627
3067,474.09103
3068,-84.33404499999999
3069,547.0473
3070,135.45056
3071,216.73108
3072,842.7805
3073,535.7099
3074,500.7145
3075,440.5719
3076,371.58162999999996
3077,774.33374
3078,30.965424
3079,61.258972
3080,804.6144
3081,362.56525
3082,209.48892
3083,179.30508
3084,122.59
3085,844.0305
3086,209.15399
3087,310.46832
3088,30.472229
3089,217.77487000000002
3090,381.69736
3091,371.2907
3092,73.8728
3093,422.4711
3094,759.64453
3095,446.0014
3096,499.50604000000004
3097,842.9929
3098,517.8807
3099,106.56055
3100,525.0884
3101,281.94775
3102,247.60834
3103,136.94232
3104,582.151
3105,177.73131999999998
3106,554.7343
3107,390.9217
3108,406.26944
3109,644.9038
3110,198.72427
3111,342.79535
3112,1103.57
3113,177.08993999999998
3114,278.29578
3115,309.63086
3116,1314.6482
3117,602.47656
3118,357.5848
3119,370.52493
3120,80.62375
3121,104.818344
3122,418.56952
3123,427.7942
3124,934.4085699999999
3125,458.70914000000005
3126,408.17966
3127,758.7395
3128,104.875
3129,585.64935
3130,417.93204
3131,-19.635834
3132,143.36285
3133,275.03652999999997
3134,889.84906
3135,235.1575
3136,574.4671599999999
3137,29.307007000000002
3138,320.35468
3139,431.26157
3140,621.6834
3141,369.1104
3142,667.6383
3143,1059.4681
3144,205.70944
3145,198.99548000000001
3146,381.3585
3147,199.49878
3148,541.9671599999999
3149,433.50165
3150,586.9525
3151,255.07867000000002
3152,82.81009
3153,338.65137000000004
3154,263.80573
3155,167.68427
3156,449.4303
3157,-9.166382
3158,234.02249
3159,27.395111
3160,443.67526
3161,93.34656
3162,498.57318
3163,555.4845
3164,224.97327
3165,333.2959
3166,270.68
3167,6.9473267000000005
3168,661.50525
3169,308.3945
3170,432.75726
3171,175.09793
3172,183.73748999999998
3173,134.54324
3174,696.22815
3175,276.09893999999997
3176,545.8622
3177,42.89322
3178,514.7605
3179,854.9231599999999
3180,267.57214
3181,897.28174
3182,629.2526
3183,162.79004
3184,646.8944
3185,462.8973
3186,286.889
3187,127.256134
3188,591.7566
3189,639.6311599999999
3190,610.6477
3191,470.22574000000003
3192,702.96484
3193,53.715819999999994
3194,482.31872999999996
3195,584.95795
3196,234.06961
3197,190.47842
3198,167.5456
3199,741.6319599999999
3200,382.35327
3201,617.1256
3202,819.595
3203,223.84848
3204,9.157227
3205,330.09963999999997
3206,638.1846
3207,302.22437
3208,235.64163
3209,135.95834
3210,624.05664
3211,340.91787999999997
3212,648.99115
3213,253.52386
3214,670.28503
3215,320.53168
3216,606.7162
3217,296.26282000000003
3218,362.67328
3219,280.23163
3220,19.950104
3221,643.7658700000001
3222,416.23953
3223,335.7912
3224,260.34732
3225,128.47507
3226,349.1232
3227,197.69751000000002
3228,728.9164
3229,399.4734
3230,224.44678
3231,463.20605
3232,56.240111999999996
3233,537.84937
3234,214.67014
3235,416.5663
3236,611.8421599999999
3237,377.56656
3238,252.97113
3239,333.8676
3240,517.8407
3241,501.11932
3242,522.3713
3243,181.1355
3244,360.69257000000005
3245,32.03221
3246,82.81036
3247,226.52264
3248,556.6932
3249,-17.800933999999998
3250,255.2839
3251,148.02728000000002
3252,500.00424000000004
3253,112.62603999999999
3254,437.99817
3255,308.90472
3256,748.52563
3257,583.4586
3258,498.5207
3259,372.1148
3260,789.90607
3261,227.86707
3262,384.13347999999996
3263,651.5791
3264,285.21
3265,223.64175
3266,124.64236499999998
3267,122.05133000000001
3268,489.89575
3269,240.06817999999998
3270,681.4880400000001
3271,428.30672999999996
3272,353.95972
3273,74.14346
3274,278.4465
3275,195.87845
3276,201.35562
3277,206.206
3278,704.41296
3279,594.74835
3280,797.9697
3281,308.35834
3282,414.56597999999997
3283,381.1806
3284,583.0934
3285,308.4314
3286,175.15128
3287,361.23694
3288,163.22556
3289,-16.422592
3290,203.91881999999998
3291,346.74667
3292,379.95114
3293,328.4875
3294,454.61535999999995
3295,155.7591
3296,106.08371000000001
3297,126.487976
3298,240.2297
3299,433.9165
3300,870.79285
3301,220.87476
3302,295.1638
3303,53.195130000000006
3304,490.7211
3305,287.1201
3306,22.117203
3307,362.55072
3308,242.16199
3309,222.16556
3310,23.84143
3311,378.38812
3312,310.76132
3313,291.13925
3314,123.26406999999999
3315,389.6879
3316,376.3112
3317,578.2033700000001
3318,454.36175999999995
3319,419.34125
3320,1115.8074
3321,199.97418000000002
3322,556.35095
3323,110.12423999999999
3324,673.7379
3325,114.03341999999999
3326,721.0047599999999
3327,324.61258
3328,741.3718
3329,100.85611
3330,913.88403
3331,208.28394
3332,112.75603999999998
3333,375.71667
3334,642.0043
3335,724.0219999999999
3336,564.5397
3337,317.66364
3338,218.8406
3339,598.0834
3340,252.02908
3341,137.63278
3342,743.31665
3343,572.97
3344,204.42468
3345,692.68115
3346,807.5281
3347,425.74207
3348,559.7893
3349,150.97122
3350,777.1401400000001
3351,452.85486
3352,178.72125
3353,361.07623
3354,76.586426
3355,11.549545
3356,675.7957
3357,726.26105
3358,191.16492
3359,263.62543
3360,16.814453
3361,527.0423599999999
3362,662.3372
3363,215.34695
