,P_values,logp,Tanimoto,Euclidean_distance,cut_off,novel_sim
115,300.64493,5.70592993388089,0.12367149758454105,0.11453719870417195,0.31408353678072665,0.11453719870417195
116,247.64117,5.511980803240097,0.09561304836895387,0.09268170862993218,0.5080326674215199,0.0
117,429.1646,6.061840528324206,0.11455108359133127,0.07731623593018468,0.041827057662588984,0.07731623593018468
118,216.77502,5.378860041524781,0.11746031746031745,0.09086706076316699,0.6411534291368355,0.0
119,218.51913,5.386873562190651,0.10401891252955082,0.11026999608541514,0.6331399084709659,0.0
120,567.7042,6.34160050842305,0.116751269035533,0.07821930314735702,0.32158703776143316,0.07821930314735702
121,286.98334,5.659424165294237,0.10314465408805032,0.09191292206528703,0.36058930536737943,0.09191292206528703
122,-22.025238,,0.0975918884664132,0.12039840313189955,,0.12039840313189955
123,138.14099,4.928274830277683,0.12989493791786055,0.11550282363977812,1.0917386403839338,0.0
124,282.56958,5.643924821144368,0.1261180679785331,0.07476374469766177,0.3760886495172491,0.07476374469766177
125,160.3039,5.0770713887019605,0.1122047244094488,0.06788353330803992,0.9429420819596563,0.0
126,108.32092,4.685098302480925,0.1097560975609756,0.1200321830289137,1.3349151681806921,0.0
127,169.6434,5.133698586848363,0.11714589989350373,0.19340510261455848,0.8863148838132542,0.0
128,259.55988,5.55898742743201,0.10188087774294673,0.08127113252623512,0.46102604322960694,0.08127113252623512
129,322.6867,5.776681883458022,0.12378303198887344,0.12978373098635895,0.2433315872035946,0.12978373098635895
130,237.75671,5.471247923950479,0.12106537530266345,0.1023265789605093,0.5487655467111381,0.0
131,670.9232,6.508654674385323,0.11036036036036036,0.1808558543935304,0.4886412037237058,0.1808558543935304
132,40.38141,3.698369530551437,0.137524557956778,0.3905725320727423,2.32164394011018,0.0
133,537.00323,6.2860041093883545,0.10987654320987654,0.05972126294943609,0.26599063872673767,0.05972126294943609
134,161.02243,5.0815436720509695,0.08455284552845528,0.1736755037162737,0.9384697986106474,0.0
135,91.067535,4.511601374122159,0.12896405919661733,0.10396843352008836,1.508412096539458,0.0
136,514.235,6.242680359415382,0.11153846153846153,0.16147292241187328,0.22266688875376506,0.16147292241187328
137,188.98773,5.241682092317286,0.1134020618556701,0.16898748444892675,0.7783313783443306,0.0
138,205.30136,5.324478948454968,0.12265512265512266,0.3616081417027749,0.6955345222066489,0.0
139,297.70523,5.696103835888913,0.1029517638588913,0.0960703296297901,0.3239096347727042,0.0960703296297901
140,1131.8906,7.031644610983341,0.15198618307426598,0.2053974042327927,1.0116311403217244,0.0
141,368.83594,5.910351938127438,0.12911084043848964,0.06975080061712717,0.10966153253417854,0.06975080061712717
142,265.12073,5.580185307144589,0.11071428571428572,0.08968584930391674,0.4398281635170278,0.08968584930391674
143,275.59174,5.618920567717941,0.10393258426966293,0.08935532367849061,0.4010929029436756,0.08935532367849061
144,94.97354,4.553598326489094,0.12686567164179105,0.1156048247904836,1.4664151441725233,0.0
145,150.45328,5.0136526041012885,0.12906846240179573,0.10821769461031512,1.0063608665603283,0.0
146,405.48694,6.0050886658851415,0.11983471074380166,0.12897968428094922,0.014924804776475398,0.12897968428094922
147,1165.0599,7.060527780987041,0.11627906976744184,0.3313940594831126,1.040514310325424,0.0
148,538.2384,6.288301584688505,0.11707317073170732,0.12784439394022687,0.26828811402688846,0.12784439394022687
149,492.55786,6.199611935945149,0.11480601741884405,0.10604115393559548,0.17959846528353207,0.10604115393559548
150,482.3546,6.178679528214605,0.09028960817717206,0.07607394539640422,0.15866605755298835,0.07607394539640422
151,306.79102,5.72616679918207,0.11024643320363164,0.1120912620153426,0.2938466714795469,0.1120912620153426
152,524.5824,6.262602517499031,0.12306101344364012,0.09580784166106272,0.24258904683741456,0.09580784166106272
153,779.6062,6.658788920398088,0.13604060913705585,0.07421043988015608,0.638775449736471,0.0
154,80.20883,4.3846336085625595,0.12258064516129033,0.10953875530455116,1.6353798620990574,0.0
155,438.81247,6.084072146411136,0.11229135053110774,0.08351443438429568,0.06405867574951873,0.08351443438429568
156,268.055,5.591192183335914,0.10357470210815764,0.09256819058901787,0.4288212873257029,0.09256819058901787
157,574.946,6.354276123343766,0.12174643157010916,0.06561266051399252,0.33426265268214905,0.06561266051399252
158,297.25,5.694573535570891,0.12447257383966245,0.5364235334153775,0.325439935090726,0.5364235334153775
159,542.87537,6.296879772411281,0.12298850574712646,0.16450590896999726,0.2768663017496644,0.16450590896999726
160,620.13635,6.42993937321526,0.13648528099910795,0.1014305768559767,0.4099259025536428,0.1014305768559767
161,359.50586,5.884730477445497,0.10428571428571427,0.12270090709099585,0.13528299321612014,0.12270090709099585
162,136.9176,4.919379285024573,0.12093023255813952,0.16370270907029566,1.1006341856370438,0.0
163,869.5563,6.767983081554395,0.12149532710280375,0.09247774892883023,0.7479696108927785,0.0
164,44.893677,3.8042969607781183,0.1193058568329718,0.6054035780683351,2.2157165098834986,0.0
165,300.03278,5.7038917353537,0.1264591439688716,0.12615184519150166,0.31612173530791665,0.12615184519150166
166,316.0385,5.755864041608615,0.11163522012578617,0.07195497863332886,0.26414942905300176,0.07195497863332886
167,225.90756,5.420125889049437,0.1134020618556701,0.0726558269500951,0.5998875816121796,0.0
168,277.84302,5.627056277941962,0.13649025069637882,0.13993382529401846,0.39295719271965446,0.13993382529401846
169,98.81372,4.593236461509537,0.11783238815374923,0.4722850164508678,1.4267770091520795,0.0
170,481.82422,6.177579358738789,0.13765182186234814,0.07982135342532584,0.15756588807717176,0.07982135342532584
171,678.71277,6.520198018915054,0.12387096774193547,0.07846836653735341,0.5001845482534373,0.0
172,579.7168,6.362539708432919,0.10028116213683223,0.06567637637161006,0.34252623777130253,0.06567637637161006
173,-14.642257999999998,,0.1118421052631579,0.9745724307103364,,0.9745724307103364
174,258.15063,5.5535432517642835,0.13781512605042018,0.33828154665705945,0.4664702188973333,0.33828154665705945
175,510.65927,6.235702577193324,0.11129848229342328,0.08592137833013004,0.21568910653170725,0.08592137833013004
176,9.374039,2.2379440599356406,0.09700176366843033,0.2136225520644622,3.7820694107259762,0.0
177,161.51147,5.084576161812619,0.09895833333333333,0.08639789548550261,0.9354373088489982,0.0
178,356.92438,5.877523938614169,0.12211221122112212,0.0566071913775926,0.1424895320474482,0.0566071913775926
179,278.93073,5.630963471424998,0.11480865224625625,0.07632794791319772,0.38904999923661876,0.07632794791319772
180,254.2467,5.538305055493405,0.1112158341187559,0.13935374977250498,0.48170841516821206,0.13935374977250498
181,958.7722,6.865653507563325,0.11772853185595568,0.06722285738485942,0.8456400369017079,0.0
182,331.76056,5.804413503903906,0.11630321910695746,0.07070441179267571,0.21559996675771043,0.07070441179267571
183,746.16675,6.614949100694834,0.1776416539050536,0.08002323234481434,0.5949356300332171,0.0
184,635.0652,6.4537276707871065,0.12545235223160436,0.08147378251078896,0.43371420012548967,0.08147378251078896
185,85.61926,4.449910257838993,0.11979609175870858,0.23585912511831286,1.570103212822624,0.0
186,932.18274,6.837528868427174,0.12284730195177955,0.15960421983981005,0.8175153977655567,0.0
187,297.52228,5.695489112937814,0.12149532710280375,0.08225024158952211,0.32452435772380284,0.08225024158952211
188,335.44672,5.815463136050823,0.11725452812202095,0.13974994263264856,0.20455033461079353,0.13974994263264856
189,576.9802,6.357807950494702,0.12121212121212123,0.060268593011615565,0.33779447983308497,0.060268593011615565
190,619.9852,6.4296956067864794,0.1147811725846408,0.09028721718093513,0.4096821361248626,0.09028721718093513
191,422.3492,6.0458324600081035,0.12085561497326205,0.10349489852946167,0.02581898934648663,0.10349489852946167
192,134.0173,4.897968896095257,0.11505791505791504,0.15136387937146453,1.1220445745663596,0.0
193,371.0615,5.916367817063477,0.1100196463654224,0.11394816725767785,0.10364565359814026,0.11394816725767785
194,686.1296,6.5310665311653056,0.13275109170305674,0.0625828479564103,0.5110530605036887,0.0
195,493.34842,6.20121565870354,0.11776187378009108,0.09730006903439896,0.18120218804192323,0.09730006903439896
196,420.57617,6.041625604507079,0.11014948859166013,0.07427110706878233,0.02161213384546201,0.07427110706878233
197,793.6926,6.676696232631419,0.109375,0.08317674617725912,0.6566827619698019,0.0
198,627.0219,6.440981468252609,0.11553273427471115,0.0725404138967412,0.4209679975909921,0.0725404138967412
199,759.1275,6.632169747477589,0.12729948491537896,0.10169010996565113,0.6121562768159725,0.0
200,930.1356,6.835330381970187,0.11582381729200653,0.09071152121588273,0.8153169113085701,0.0
201,947.0044,6.853303739426605,0.11372549019607844,0.08143207754483589,0.8332902687649879,0.0
202,280.02264,5.634870457043344,0.13404507710557534,0.9528650986000982,0.38514301361827297,0.9528650986000982
203,264.26843,5.576965366878384,0.11822125813449025,0.16950100598847054,0.4430481037832328,0.16950100598847054
204,416.76465,6.032521673982458,0.11315789473684212,0.08549113674914309,0.01250820332084146,0.08549113674914309
205,30.435806,3.415619744263209,0.1130952380952381,0.15046947303167987,2.604393726398408,0.0
206,-16.433135999999998,,0.1097560975609756,0.16179954751138548,,0.16179954751138548
207,136.1713,4.913913651980829,0.117310443490701,0.3773809910175777,1.1060998186807875,0.0
208,142.3692,4.958423683448527,0.10182119205298014,0.11161834206356196,1.06158978721309,0.0
209,190.86456,5.251564066561608,0.13973799126637554,0.09364480469392712,0.768449404100009,0.0
210,480.9132,6.175686796440911,0.09559939301972686,0.05731164813399005,0.15567332577929438,0.05731164813399005
211,565.9915,6.338579060422572,0.10606060606060606,0.09416608165988434,0.31856558976095517,0.09416608165988434
212,315.0415,5.752704376179633,0.11198428290766207,0.08036202772039927,0.26730909448198403,0.08036202772039927
213,188.18588,5.237430197769164,0.1102629346904156,0.15899502425071607,0.7825832728924524,0.0
214,465.17294,6.142409250422991,0.12603648424543948,0.11812127404897466,0.12239577976137372,0.11812127404897466
215,249.90503,5.521080965689561,0.08037383177570094,0.09165418947633927,0.4989325049720561,0.09165418947633927
216,355.7904,5.874341793417476,0.11936936936936934,0.1831062510643051,0.14567167724414087,0.1831062510643051
217,173.77576000000005,5.157765732448429,0.11566091954022988,0.17827352078437494,0.8622477382131875,0.0
218,258.0678,5.553222341095864,0.10612597066436584,0.14312293646244725,0.4667911295657525,0.14312293646244725
219,10.86026,2.3851102552873464,0.11385459533607682,0.1235040266017793,3.6349032153742704,0.0
220,-47.98404,,0.21238938053097345,0.1454471895290474,,0.1454471895290474
221,241.98279,5.488866607925366,0.105,0.1555699768924135,0.531146862736251,0.0
222,268.01428,5.591040262673427,0.1276923076923077,0.12752063666463145,0.4289732079881903,0.12752063666463145
223,267.55316,5.589318275564038,0.13976377952755906,0.07146785322361113,0.43069519509757903,0.07146785322361113
224,428.23987,6.059683482516987,0.1254071661237785,0.1603413680553207,0.03967001185537011,0.1603413680553207
225,487.79675,6.1898988231929994,0.11981020166073547,0.06834090493609271,0.1698853525313826,0.06834090493609271
226,270.0515,5.598612681550414,0.1130876747141042,0.1122024293396786,0.42140078911120327,0.1122024293396786
227,582.63385,6.367558944450958,0.12867647058823528,0.11079678064442287,0.3475454737893413,0.11079678064442287
228,255.08124,5.541582082655265,0.10881542699724517,0.08964619604744542,0.478431388006352,0.08964619604744542
229,740.56775,6.6074171217576705,0.11555555555555555,0.10263919234451216,0.5874036510960536,0.0
230,693.3457599999998,6.54152880694356,0.11803588290840415,0.0747327240175057,0.5215153362819436,0.0
231,556.62555,6.3218927517392896,0.12027027027027028,0.07721292831652111,0.3018792810776727,0.07721292831652111
232,650.6295,6.477940355771828,0.10725552050473186,0.07356629768999619,0.4579268851102114,0.07356629768999619
233,265.1031,5.580118806927099,0.11125485122897802,0.2591924212136037,0.4398946637345178,0.2591924212136037
234,594.89233,6.388380431187565,0.12704523580365734,0.07616282545803371,0.36836696052594853,0.07616282545803371
235,702.2767299999998,6.554327528627708,0.1278295605858855,0.09203289623843147,0.5343140579660908,0.0
236,581.09485,6.364913996539636,0.12809917355371903,0.1505072478044492,0.34490052587801934,0.1505072478044492
237,187.04016,5.2313233531553855,0.14091350826044705,0.08603282840666343,0.7886901175062313,0.0
238,427.9481,6.059001926546761,0.11327831957989495,0.14806812555229412,0.038988455885144546,0.14806812555229412
239,91.51346,4.516486065287905,0.10829493087557604,0.1868776181087103,1.5035274053737115,0.0
240,575.74255,6.3556605989731345,0.10914760914760917,0.08950891114915836,0.33564712831151766,0.08950891114915836
241,1.4040222,0.3393411174444235,0.17537313432835822,0.22659276358788435,5.680672353217194,0.0
242,121.92215,4.8033827262972855,0.13090909090909092,0.11511477749119314,1.2166307443643314,0.0
243,43.998627,3.7841584288859345,0.12311015118790496,0.21230788736964668,2.2358550417756824,0.0
244,151.87698,5.023070851046868,0.11836734693877553,0.3373665675163193,0.9969426196147486,0.0
245,288.37704,5.664268790591133,0.1102629346904156,0.08609734510226642,0.355744680070484,0.08609734510226642
246,886.67426,6.787477676980739,0.10957004160887657,0.07321648665417202,0.7674642063191222,0.0
247,38.527435,3.65137058491936,0.09555555555555556,0.8499964512648156,2.368642885742257,0.0
248,533.46344,6.2793905398088,0.06288032454361055,0.07793932781850238,0.25937706914718284,0.07793932781850238
249,201.26831,5.304638893526579,0.09316770186335403,0.2239834288100029,0.7153745771350382,0.0
250,356.5161,5.876379400124933,0.12032085561497324,0.09615313425083297,0.14363407053668364,0.09615313425083297
251,249.61462000000003,5.519918208497848,0.10517529215358933,0.08934028365004018,0.5000952621637689,0.0
252,351.54044,5.862324754419629,0.11827956989247312,0.06616770482692745,0.15768871624198777,0.06616770482692745
253,349.29147,5.855906731245497,0.08767123287671233,0.07773681997481792,0.16410673941611975,0.07773681997481792
254,234.45801,5.457276510019161,0.12903225806451613,0.2710499520504503,0.5627369606424555,0.0
255,5.233307,1.6550433918263592,0.08575380359612725,0.4754534328070666,4.364970078835258,0.0
256,342.4414700000001,5.8361007525878845,0.10698365527488857,0.10149900840543738,0.18391271807373233,0.10149900840543738
257,189.06696,5.242101238029564,0.1248665955176094,0.10713931389269056,0.7779122326320529,0.0
258,57.472137,4.051300256446381,0.1174812030075188,0.15707293948969198,1.968713214215236,0.0
259,586.1132,6.37351294498274,0.114010989010989,0.07557797500606135,0.35349947432112305,0.07557797500606135
260,314.7744,5.751856191762526,0.12543153049482164,0.14384446454782718,0.2681572788990909,0.14384446454782718
261,318.32312,5.763066967528292,0.1215780998389694,0.12926346453488807,0.25694650313332446,0.12926346453488807
262,606.8407599999998,6.408266417268535,0.11178247734138973,0.06568155715733898,0.3882529466069178,0.06568155715733898
263,309.95853,5.736438514337078,0.12105263157894736,0.10534145431672952,0.28357495632453844,0.10534145431672952
264,475.39175,6.164139200968195,0.11977030352748155,0.8098562092201969,0.14412573030657772,0.8098562092201969
265,472.6774,6.158413126205632,0.11678115799803727,0.09633107680996944,0.13839965554401523,0.09633107680996944
266,236.25867,5.4649272641131805,0.13119533527696792,0.2997049836011623,0.5550862065484363,0.0
267,834.05865,6.726303723627155,0.1514476614699332,0.11492596354502466,0.7062902529655384,0.0
268,930.37396,6.8355866128506175,0.11774461028192372,0.058648216094278637,0.8155731421890007,0.0
269,770.0685,6.646479471929892,0.1416539050535988,0.12222912680978558,0.626466001268275,0.0
270,720.1957,6.579522980633219,0.1271551724137931,0.1318351064495975,0.5595095099716021,0.0
271,337.12122,5.820442568938747,0.12369172216936253,0.1789384441015984,0.19957090172287018,0.1789384441015984
272,397.6462,5.985562665215148,0.12146892655367232,0.08323000328425592,0.03445080544646917,0.08323000328425592
273,340.13165,5.829332748547707,0.1172566371681416,0.07344107187538168,0.19068072211390952,0.07344107187538168
274,143.26367,4.964686778616098,0.12208067940552016,0.17830863348649684,1.0553266920455187,0.0
275,426.11096,6.054699781836652,0.11634103019538188,0.10605446936335608,0.034686311175034845,0.10605446936335608
276,340.68164,5.830948434162902,0.09657594381035996,0.11330367571853507,0.18906503649871453,0.11330367571853507
277,257.8982,5.552564933413543,0.10744810744810744,0.12647347927023792,0.46744853724807367,0.12647347927023792
278,174.82428000000004,5.163781355177331,0.14648212226066898,0.09856705191270347,0.8562321154842856,0.0
279,127.09781,4.844956947519817,0.11403508771929825,0.2255243751818995,1.1750565231417998,0.0
280,508.63074000000006,6.231722291586266,0.1088314005352364,0.06528454497422925,0.21170882092464893,0.06528454497422925
281,223.02618,5.407289163672522,0.13108108108108107,0.15462137785892993,0.6127243069890946,0.0
282,77.09311,4.345013912114305,0.1218181818181818,0.1297483012703656,1.674999558547312,0.0
283,-36.438843,,0.11582381729200653,0.2843862021502442,,0.2843862021502442
284,263.42706,5.5737765175176515,0.12220309810671255,0.0894687137525894,0.4462369531439654,0.0894687137525894
285,607.308,6.4090360758778555,0.12993039443155452,0.14528277366897913,0.38902260521623866,0.14528277366897913
